profile_id,strategy_id,scenario_id,first_breach_month,breach_reason,liquid_savings_at_breach,investment_value_at_breach,outstanding_home_loan_at_breach,net_worth_at_breach
P095,P095_full_cash,rate_hike,,no_breach,,,,
P095,P095_full_cash,compound_shock,25,below_emergency_reserve,373000,0,0,10373000
P095,P095_high_down_payment,baseline,,no_breach,,,,
P095,P095_high_down_payment,job_loss_6m,,no_breach,,,,
P095,P095_high_down_payment,market_crash,,no_breach,,,,
P095,P095_high_down_payment,medical_emergency,,no_breach,,,,
P095,P095_high_down_payment,rate_hike,,no_breach,,,,
P095,P095_high_down_payment,compound_shock,25,below_emergency_reserve,1232561,2334026,4993626,8572961
P095,P095_balanced_hybrid,baseline,,no_breach,,,,
P095,P095_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,5844097,3186661,7500000,1530758
P095,P095_balanced_hybrid,market_crash,,no_breach,,,,
P095,P095_balanced_hybrid,medical_emergency,,no_breach,,,,
P095,P095_balanced_hybrid,rate_hike,,no_breach,,,,
P095,P095_balanced_hybrid,compound_shock,,no_breach,,,,
P095,P095_delay_build,baseline,,no_breach,,,,
P095,P095_delay_build,job_loss_6m,,no_breach,,,,
P095,P095_delay_build,market_crash,,no_breach,,,,
P095,P095_delay_build,medical_emergency,,no_breach,,,,
P095,P095_delay_build,rate_hike,,no_breach,,,,
P095,P095_delay_build,compound_shock,,no_breach,,,,
P096,P096_full_cash,baseline,7,below_emergency_reserve,77000,6638343,0,16715343
P096,P096_full_cash,job_loss_6m,7,below_emergency_reserve,77000,6638343,0,16715343
P096,P096_full_cash,market_crash,7,below_emergency_reserve,77000,6638343,0,16715343
P096,P096_full_cash,medical_emergency,7,below_emergency_reserve,77000,6638343,0,16715343
P096,P096_full_cash,rate_hike,7,below_emergency_reserve,77000,6638343,0,16715343
P096,P096_full_cash,compound_shock,7,below_emergency_reserve,77000,6638343,0,16715343
P096,P096_high_down_payment,baseline,,no_breach,,,,
P096,P096_high_down_payment,job_loss_6m,13,emi_affordability_limit,2608528,9446174,4944712,17109991
P096,P096_high_down_payment,market_crash,,no_breach,,,,
P096,P096_high_down_payment,medical_emergency,,no_breach,,,,
P096,P096_high_down_payment,rate_hike,,no_breach,,,,
P096,P096_high_down_payment,compound_shock,13,emi_affordability_limit,2616528,6140013,4944712,13811830
P096,P096_balanced_hybrid,baseline,1,emi_affordability_limit,7313546,8383000,7500000,8196546
P096,P096_balanced_hybrid,job_loss_6m,1,emi_affordability_limit,7313546,8383000,7500000,8196546
P096,P096_balanced_hybrid,market_crash,1,emi_affordability_limit,7313546,8383000,7500000,8196546
P096,P096_balanced_hybrid,medical_emergency,1,emi_affordability_limit,7313546,8383000,7500000,8196546
P096,P096_balanced_hybrid,rate_hike,1,emi_affordability_limit,7313546,8383000,7500000,8196546
P096,P096_balanced_hybrid,compound_shock,1,emi_affordability_limit,7313546,8383000,7500000,8196546
P096,P096_delay_build,baseline,,no_breach,,,,
P096,P096_delay_build,job_loss_6m,13,emi_affordability_limit,7434264,9446174,6500000,10380439
P096,P096_delay_build,market_crash,,no_breach,,,,
P096,P096_delay_build,medical_emergency,,no_breach,,,,
P096,P096_delay_build,rate_hike,15,emi_affordability_limit,7584833,9636042,6500000,10720876
P096,P096_delay_build,compound_shock,13,emi_affordability_limit,7442264,6140013,6500000,7082278
P097,P097_full_cash,baseline,25,below_emergency_reserve,147000,5046374,0,15193374
P097,P097_full_cash,job_loss_6m,25,below_emergency_reserve,147000,3733762,0,13880762
P097,P097_full_cash,market_crash,25,below_emergency_reserve,147000,3450386,0,13597386
P097,P097_full_cash,medical_emergency,25,below_emergency_reserve,147000,4191416,0,14338416
P097,P097_full_cash,rate_hike,25,below_emergency_reserve,147000,5046374,0,15193374
P097,P097_full_cash,compound_shock,25,below_emergency_reserve,147000,897123,0,11044123
P097,P097_high_down_payment,baseline,,no_breach,,,,
P097,P097_high_down_payment,job_loss_6m,13,emi_affordability_limit,7319088,4961307,5000000,7280396
P097,P097_high_down_payment,market_crash,,no_breach,,,,
P097,P097_high_down_payment,medical_emergency,,no_breach,,,,
P097,P097_high_down_payment,rate_hike,,no_breach,,,,
P097,P097_high_down_payment,compound_shock,13,emi_affordability_limit,7333588,3224850,5000000,5558438
P097,P097_balanced_hybrid,baseline,,no_breach,,,,
P097,P097_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,7068597,4961307,7500000,4529904
P097,P097_balanced_hybrid,market_crash,,no_breach,,,,
P097,P097_balanced_hybrid,medical_emergency,,no_breach,,,,
P097,P097_balanced_hybrid,rate_hike,,no_breach,,,,
P097,P097_balanced_hybrid,compound_shock,13,emi_affordability_limit,7083097,3224850,7500000,2807946
P097,P097_delay_build,baseline,,no_breach,,,,
P097,P097_delay_build,job_loss_6m,13,emi_affordability_limit,7146764,4961307,6500000,5608072
P097,P097_delay_build,market_crash,,no_breach,,,,
P097,P097_delay_build,medical_emergency,,no_breach,,,,
P097,P097_delay_build,rate_hike,,no_breach,,,,
P097,P097_delay_build,compound_shock,13,emi_affordability_limit,7161264,3224850,6500000,3886114
P098,P098_full_cash,baseline,25,below_emergency_reserve,175000,10438755,0,20613755
P098,P098_full_cash,job_loss_6m,25,below_emergency_reserve,175000,8854567,0,19029567
P098,P098_full_cash,market_crash,25,below_emergency_reserve,175000,7246778,0,17421778
P098,P098_full_cash,medical_emergency,25,below_emergency_reserve,175000,9583797,0,19758797
P098,P098_full_cash,rate_hike,25,below_emergency_reserve,175000,10438755,0,20613755
P098,P098_full_cash,compound_shock,25,below_emergency_reserve,175000,4089557,0,14264557
P098,P098_high_down_payment,baseline,,no_breach,,,,
P098,P098_high_down_payment,job_loss_6m,13,emi_affordability_limit,7038088,9922615,5000000,11960703
P098,P098_high_down_payment,market_crash,,no_breach,,,,
P098,P098_high_down_payment,medical_emergency,,no_breach,,,,
P098,P098_high_down_payment,rate_hike,,no_breach,,,,
P098,P098_high_down_payment,compound_shock,13,emi_affordability_limit,7055588,6449700,5000000,8505288
P098,P098_balanced_hybrid,baseline,,no_breach,,,,
P098,P098_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,6787597,9922615,7500000,9210212
P098,P098_balanced_hybrid,market_crash,,no_breach,,,,
P098,P098_balanced_hybrid,medical_emergency,,no_breach,,,,
P098,P098_balanced_hybrid,rate_hike,,no_breach,,,,
P098,P098_balanced_hybrid,compound_shock,13,emi_affordability_limit,6805097,6449700,7500000,5754796
P098,P098_delay_build,baseline,,no_breach,,,,
P098,P098_delay_build,job_loss_6m,13,emi_affordability_limit,6865764,9922615,6500000,10288379
P098,P098_delay_build,market_crash,,no_breach,,,,
P098,P098_delay_build,medical_emergency,,no_breach,,,,
P098,P098_delay_build,rate_hike,,no_breach,,,,
P098,P098_delay_build,compound_shock,13,emi_affordability_limit,6883264,6449700,6500000,6832964
P099,P099_full_cash,baseline,13,below_emergency_reserve,160000,6053911,0,16213911
P099,P099_full_cash,job_loss_6m,13,below_emergency_reserve,0,5988911,0,15988911
P099,P099_full_cash,market_crash,13,below_emergency_reserve,160000,3821323,0,13981323
P099,P099_full_cash,medical_emergency,13,below_emergency_reserve,160000,6053911,0,16213911
P099,P099_full_cash,rate_hike,13,below_emergency_reserve,160000,6053911,0,16213911
P099,P099_full_cash,compound_shock,13,below_emergency_reserve,0,3399225,0,13399225
P099,P099_high_down_payment,baseline,,no_breach,,,,
P099,P099_high_down_payment,job_loss_6m,13,emi_affordability_limit,2980656,7441961,4992273,15430345
P099,P099_high_down_payment,market_crash,,no_breach,,,,
P099,P099_high_down_payment,medical_emergency,,no_breach,,,,
P099,P099_high_down_payment,rate_hike,,no_breach,,,,
P099,P099_high_down_payment,compound_shock,13,emi_affordability_limit,2995656,4837275,4992273,12840658
P099,P099_balanced_hybrid,baseline,,no_breach,,,,
P099,P099_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,5230152,7441961,7493421,15178693
P099,P099_balanced_hybrid,market_crash,,no_breach,,,,
P099,P099_balanced_hybrid,medical_emergency,,no_breach,,,,
P099,P099_balanced_hybrid,rate_hike,15,emi_affordability_limit,5637898,7529037,7485841,15681095
P099,P099_balanced_hybrid,compound_shock,13,emi_affordability_limit,5245152,4837275,7493421,12589006
P099,P099_delay_build,baseline,,no_breach,,,,
P099,P099_delay_build,job_loss_6m,13,emi_affordability_limit,7808264,7441961,6500000,8750226
P099,P099_delay_build,market_crash,,no_breach,,,,
P099,P099_delay_build,medical_emergency,,no_breach,,,,
P099,P099_delay_build,rate_hike,,no_breach,,,,
P099,P099_delay_build,compound_shock,13,emi_affordability_limit,7823264,4837275,6500000,6160539
P100,P100_full_cash,baseline,1,below_emergency_reserve,2870000,6537917,0,9407917
P100,P100_full_cash,job_loss_6m,1,below_emergency_reserve,2870000,6537917,0,9407917
P100,P100_full_cash,market_crash,1,below_emergency_reserve,2870000,6537917,0,9407917
P100,P100_full_cash,medical_emergency,1,below_emergency_reserve,2870000,6537917,0,9407917
P100,P100_full_cash,rate_hike,1,below_emergency_reserve,2870000,6537917,0,9407917
P100,P100_full_cash,compound_shock,1,below_emergency_reserve,2870000,6537917,0,9407917
P100,P100_high_down_payment,baseline,1,below_emergency_reserve,2825814,6537917,5000000,4363731
P100,P100_high_down_payment,job_loss_6m,1,below_emergency_reserve,2825814,6537917,5000000,4363731
P100,P100_high_down_payment,market_crash,1,below_emergency_reserve,2825814,6537917,5000000,4363731
P100,P100_high_down_payment,medical_emergency,1,below_emergency_reserve,2825814,6537917,5000000,4363731
P100,P100_high_down_payment,rate_hike,1,below_emergency_reserve,2825814,6537917,5000000,4363731
P100,P100_high_down_payment,compound_shock,1,below_emergency_reserve,2825814,6537917,5000000,4363731
P100,P100_balanced_hybrid,baseline,1,below_emergency_reserve,2806546,6537917,7500000,1844463
P100,P100_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,2806546,6537917,7500000,1844463
P100,P100_balanced_hybrid,market_crash,1,below_emergency_reserve,2806546,6537917,7500000,1844463
P100,P100_balanced_hybrid,medical_emergency,1,below_emergency_reserve,2806546,6537917,7500000,1844463
P100,P100_balanced_hybrid,rate_hike,1,below_emergency_reserve,2806546,6537917,7500000,1844463
P100,P100_balanced_hybrid,compound_shock,1,below_emergency_reserve,2806546,6537917,7500000,1844463
P100,P100_delay_build,baseline,1,below_emergency_reserve,2812559,6537917,6500000,2850475
P100,P100_delay_build,job_loss_6m,1,below_emergency_reserve,2812559,6537917,6500000,2850475
P100,P100_delay_build,market_crash,1,below_emergency_reserve,2812559,6537917,6500000,2850475
P100,P100_delay_build,medical_emergency,1,below_emergency_reserve,2812559,6537917,6500000,2850475
P100,P100_delay_build,rate_hike,1,below_emergency_reserve,2812559,6537917,6500000,2850475
P100,P100_delay_build,compound_shock,1,below_emergency_reserve,2812559,6537917,6500000,2850475
P101,P101_full_cash,baseline,7,below_emergency_reserve,310000,4537910,0,14847910
P101,P101_full_cash,job_loss_6m,7,below_emergency_reserve,310000,4537910,0,14847910
P101,P101_full_cash,market_crash,7,below_emergency_reserve,310000,4537910,0,14847910
P101,P101_full_cash,medical_emergency,7,below_emergency_reserve,310000,4537910,0,14847910
P101,P101_full_cash,rate_hike,7,below_emergency_reserve,310000,4537910,0,14847910
P101,P101_full_cash,compound_shock,7,below_emergency_reserve,310000,4537910,0,14847910
P101,P101_high_down_payment,baseline,7,below_emergency_reserve,265883,9300417,4992273,14574027
P101,P101_high_down_payment,job_loss_6m,7,below_emergency_reserve,265883,9300417,4992273,14574027
P101,P101_high_down_payment,market_crash,7,below_emergency_reserve,265883,9300417,4992273,14574027
P101,P101_high_down_payment,medical_emergency,7,below_emergency_reserve,265883,9300417,4992273,14574027
P101,P101_high_down_payment,rate_hike,7,below_emergency_reserve,265883,9300417,4992273,14574027
P101,P101_high_down_payment,compound_shock,7,below_emergency_reserve,265883,9300417,4992273,14574027
P101,P101_balanced_hybrid,baseline,7,below_emergency_reserve,1625877,10311394,7493421,14443850
P101,P101_balanced_hybrid,job_loss_6m,7,below_emergency_reserve,1625877,10311394,7493421,14443850
P101,P101_balanced_hybrid,market_crash,7,below_emergency_reserve,1625877,10311394,7493421,14443850
P101,P101_balanced_hybrid,medical_emergency,7,below_emergency_reserve,1625877,10311394,7493421,14443850
P101,P101_balanced_hybrid,rate_hike,7,below_emergency_reserve,1625877,10311394,7493421,14443850
P101,P101_balanced_hybrid,compound_shock,7,below_emergency_reserve,1625877,10311394,7493421,14443850
P101,P101_delay_build,baseline,,no_breach,,,,
P101,P101_delay_build,job_loss_6m,13,emi_affordability_limit,5308264,10677597,6500000,9485861
P101,P101_delay_build,market_crash,,no_breach,,,,
P101,P101_delay_build,medical_emergency,,no_breach,,,,
P101,P101_delay_build,rate_hike,,no_breach,,,,
P101,P101_delay_build,compound_shock,13,emi_affordability_limit,5333264,6940438,6500000,5773702
P102,P102_full_cash,baseline,7,below_emergency_reserve,133000,3329386,0,13462386
P102,P102_full_cash,job_loss_6m,7,below_emergency_reserve,133000,3329386,0,13462386
P102,P102_full_cash,market_crash,7,below_emergency_reserve,133000,3329386,0,13462386
P102,P102_full_cash,medical_emergency,7,below_emergency_reserve,133000,3329386,0,13462386
P102,P102_full_cash,rate_hike,7,below_emergency_reserve,133000,3329386,0,13462386
P102,P102_full_cash,compound_shock,7,below_emergency_reserve,133000,3329386,0,13462386
P102,P102_high_down_payment,baseline,,no_breach,,,,
P102,P102_high_down_payment,job_loss_6m,13,emi_affordability_limit,1861528,6980085,4944712,13896901
P102,P102_high_down_payment,market_crash,,no_breach,,,,
P102,P102_high_down_payment,medical_emergency,,no_breach,,,,
P102,P102_high_down_payment,rate_hike,,no_breach,,,,
P102,P102_high_down_payment,compound_shock,13,emi_affordability_limit,1874528,4537055,4944712,11466871
P102,P102_balanced_hybrid,baseline,,no_breach,,,,
P102,P102_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,4110679,6980085,7452885,13637879
P102,P102_balanced_hybrid,market_crash,,no_breach,,,,
P102,P102_balanced_hybrid,medical_emergency,,no_breach,,,,
P102,P102_balanced_hybrid,rate_hike,,no_breach,,,,
P102,P102_balanced_hybrid,compound_shock,13,emi_affordability_limit,4123679,4537055,7452885,11207849
P102,P102_delay_build,baseline,,no_breach,,,,
P102,P102_delay_build,job_loss_6m,13,emi_affordability_limit,6687264,6980085,6500000,7167349
P102,P102_delay_build,market_crash,,no_breach,,,,
P102,P102_delay_build,medical_emergency,,no_breach,,,,
P102,P102_delay_build,rate_hike,,no_breach,,,,
P102,P102_delay_build,compound_shock,13,emi_affordability_limit,6700264,4537055,6500000,4737320
P103,P103_full_cash,baseline,1,below_emergency_reserve,2185000,6249083,0,8434083
P103,P103_full_cash,job_loss_6m,1,below_emergency_reserve,2185000,6249083,0,8434083
P103,P103_full_cash,market_crash,1,below_emergency_reserve,2185000,6249083,0,8434083
P103,P103_full_cash,medical_emergency,1,below_emergency_reserve,2185000,6249083,0,8434083
P103,P103_full_cash,rate_hike,1,below_emergency_reserve,2185000,6249083,0,8434083
P103,P103_full_cash,compound_shock,1,below_emergency_reserve,2185000,6249083,0,8434083
P103,P103_high_down_payment,baseline,1,below_emergency_reserve,2140814,6249083,5000000,3389898
P103,P103_high_down_payment,job_loss_6m,1,below_emergency_reserve,2140814,6249083,5000000,3389898
P103,P103_high_down_payment,market_crash,1,below_emergency_reserve,2140814,6249083,5000000,3389898
P103,P103_high_down_payment,medical_emergency,1,below_emergency_reserve,2140814,6249083,5000000,3389898
P103,P103_high_down_payment,rate_hike,1,below_emergency_reserve,2140814,6249083,5000000,3389898
P103,P103_high_down_payment,compound_shock,1,below_emergency_reserve,2140814,6249083,5000000,3389898
P103,P103_balanced_hybrid,baseline,1,below_emergency_reserve,2121546,6249083,7500000,870629
P103,P103_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,2121546,6249083,7500000,870629
P103,P103_balanced_hybrid,market_crash,1,below_emergency_reserve,2121546,6249083,7500000,870629
P103,P103_balanced_hybrid,medical_emergency,1,below_emergency_reserve,2121546,6249083,7500000,870629
P103,P103_balanced_hybrid,rate_hike,1,below_emergency_reserve,2121546,6249083,7500000,870629
P103,P103_balanced_hybrid,compound_shock,1,below_emergency_reserve,2121546,6249083,7500000,870629
P103,P103_delay_build,baseline,1,below_emergency_reserve,2127559,6249083,6500000,1876642
P103,P103_delay_build,job_loss_6m,1,below_emergency_reserve,2127559,6249083,6500000,1876642
P103,P103_delay_build,market_crash,1,below_emergency_reserve,2127559,6249083,6500000,1876642
P103,P103_delay_build,medical_emergency,1,below_emergency_reserve,2127559,6249083,6500000,1876642
P103,P103_delay_build,rate_hike,1,below_emergency_reserve,2127559,6249083,6500000,1876642
P103,P103_delay_build,compound_shock,1,below_emergency_reserve,2127559,6249083,6500000,1876642
P104,P104_full_cash,baseline,,no_breach,,,,
P104,P104_full_cash,job_loss_6m,25,below_emergency_reserve,650000,7181619,0,17831619
P104,P104_full_cash,market_crash,,no_breach,,,,
P104,P104_full_cash,medical_emergency,,no_breach,,,,
P104,P104_full_cash,rate_hike,,no_breach,,,,
P104,P104_full_cash,compound_shock,25,below_emergency_reserve,255000,3688352,0,13943352
P104,P104_high_down_payment,baseline,,no_breach,,,,
P104,P104_high_down_payment,job_loss_6m,,no_breach,,,,
P104,P104_high_down_payment,market_crash,,no_breach,,,,
P104,P104_high_down_payment,medical_emergency,,no_breach,,,,
P104,P104_high_down_payment,rate_hike,,no_breach,,,,
P104,P104_high_down_payment,compound_shock,,no_breach,,,,
P104,P104_balanced_hybrid,baseline,,no_breach,,,,
P104,P104_balanced_hybrid,job_loss_6m,,no_breach,,,,
P104,P104_balanced_hybrid,market_crash,,no_breach,,,,
P104,P104_balanced_hybrid,medical_emergency,,no_breach,,,,
P104,P104_balanced_hybrid,rate_hike,,no_breach,,,,
P104,P104_balanced_hybrid,compound_shock,,no_breach,,,,
P104,P104_delay_build,baseline,,no_breach,,,,
P104,P104_delay_build,job_loss_6m,,no_breach,,,,
P104,P104_delay_build,market_crash,,no_breach,,,,
P104,P104_delay_build,medical_emergency,,no_breach,,,,
P104,P104_delay_build,rate_hike,,no_breach,,,,
P104,P104_delay_build,compound_shock,,no_breach,,,,
P105,P105_full_cash,baseline,1,below_emergency_reserve,82000,0,0,10082000
P105,P105_full_cash,job_loss_6m,1,below_emergency_reserve,82000,0,0,10082000
P105,P105_full_cash,market_crash,1,below_emergency_reserve,82000,0,0,10082000
P105,P105_full_cash,medical_emergency,1,below_emergency_reserve,82000,0,0,10082000
P105,P105_full_cash,rate_hike,1,below_emergency_reserve,82000,0,0,10082000
P105,P105_full_cash,compound_shock,1,below_emergency_reserve,82000,0,0,10082000
P105,P105_high_down_payment,baseline,1,below_emergency_reserve,37883,5050000,4992273,10095610
P105,P105_high_down_payment,job_loss_6m,1,below_emergency_reserve,37883,5050000,4992273,10095610
P105,P105_high_down_payment,market_crash,1,below_emergency_reserve,37883,5050000,4992273,10095610
P105,P105_high_down_payment,medical_emergency,1,below_emergency_reserve,37883,5050000,4992273,10095610
P105,P105_high_down_payment,rate_hike,1,below_emergency_reserve,37883,5050000,4992273,10095610
P105,P105_high_down_payment,compound_shock,1,below_emergency_reserve,37883,5050000,4992273,10095610
P105,P105_balanced_hybrid,baseline,1,below_emergency_reserve,18602,7575000,7493421,10100181
P105,P105_balanced_hybrid,job_loss_6m,1,below_emergency_reserve,18602,7575000,7493421,10100181
P105,P105_balanced_hybrid,market_crash,1,below_emergency_reserve,18602,7575000,7493421,10100181
P105,P105_balanced_hybrid,medical_emergency,1,below_emergency_reserve,18602,7575000,7493421,10100181
P105,P105_balanced_hybrid,rate_hike,1,below_emergency_reserve,18602,7575000,7493421,10100181
P105,P105_balanced_hybrid,compound_shock,1,below_emergency_reserve,18602,7575000,7493421,10100181
P105,P105_delay_build,baseline,25,below_emergency_reserve,24648,9530464,6489955,13065157
P105,P105_delay_build,job_loss_6m,13,emi_affordability_limit,1476764,9901412,6500000,4878176
P105,P105_delay_build,market_crash,25,below_emergency_reserve,24648,6183316,6489955,9718009
P105,P105_delay_build,medical_emergency,25,below_emergency_reserve,24648,8671964,6489955,12206657
P105,P105_delay_build,rate_hike,15,emi_affordability_limit,1659833,10100430,6500000,5260263
P105,P105_delay_build,compound_shock,13,emi_affordability_limit,1486264,6435918,6500000,1422182
P106,P106_full_cash,baseline,25,below_emergency_reserve,130000,3036446,0,13166446
P106,P106_full_cash,job_loss_6m,25,below_emergency_reserve,130000,1995408,0,12125408
P106,P106_full_cash,market_crash,25,below_emergency_reserve,130000,954722,0,11084722
P106,P106_full_cash,medical_emergency,25,below_emergency_reserve,130000,2181488,0,12311488
P106,P106_full_cash,rate_hike,25,below_emergency_reserve,130000,3036446,0,13166446
P106,P106_full_cash,compound_shock,25,below_emergency_reserve,130000,0,0,10130000
P106,P106_high_down_payment,baseline,25,below_emergency_reserve,145430,6939079,4992273,12092236
P106,P106_high_down_payment,job_loss_6m,13,emi_affordability_limit,3943088,6471271,5000000,5414359
P106,P106_high_down_payment,market_crash,25,below_emergency_reserve,145430,4857356,4992273,10010513
P106,P106_high_down_payment,medical_emergency,25,below_emergency_reserve,85883,6144015,4992273,11237625
P106,P106_high_down_payment,rate_hike,25,below_emergency_reserve,79299,6932831,4994030,12018100
P106,P106_high_down_payment,compound_shock,13,emi_affordability_limit,3954588,4206326,5000000,3160914
P106,P106_balanced_hybrid,baseline,,no_breach,,,,
P106,P106_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,3692597,6471271,7500000,2663867
P106,P106_balanced_hybrid,market_crash,,no_breach,,,,
P106,P106_balanced_hybrid,medical_emergency,,no_breach,,,,
P106,P106_balanced_hybrid,rate_hike,15,emi_affordability_limit,3987591,6546989,7500000,3034580
P106,P106_balanced_hybrid,compound_shock,13,emi_affordability_limit,3704097,4206326,7500000,410422
P106,P106_delay_build,baseline,,no_breach,,,,
P106,P106_delay_build,job_loss_6m,13,emi_affordability_limit,3770764,6471271,6500000,3742035
P106,P106_delay_build,market_crash,,no_breach,,,,
P106,P106_delay_build,medical_emergency,25,below_emergency_reserve,464059,6939079,6489955,10913184
P106,P106_delay_build,rate_hike,,no_breach,,,,
P106,P106_delay_build,compound_shock,13,emi_affordability_limit,3782264,4206326,6500000,1488590
P107,P107_full_cash,baseline,19,below_emergency_reserve,195000,3592250,0,13787250
P107,P107_full_cash,job_loss_6m,19,below_emergency_reserve,195000,1505863,0,11700863
P107,P107_full_cash,market_crash,19,below_emergency_reserve,195000,1640711,0,11835711
P107,P107_full_cash,medical_emergency,19,below_emergency_reserve,195000,2735521,0,12930521
P107,P107_full_cash,rate_hike,19,below_emergency_reserve,195000,3592250,0,13787250
P107,P107_full_cash,compound_shock,19,insufficient_funds,-127000,0,0,9873000
P107,P107_high_down_payment,baseline,19,below_emergency_reserve,1465543,6505129,4992273,12978400
P107,P107_high_down_payment,job_loss_6m,13,emi_affordability_limit,5215588,6204520,5000000,6420108
P107,P107_high_down_payment,market_crash,19,below_emergency_reserve,1465543,4553591,4992273,11026861
P107,P107_high_down_payment,medical_emergency,19,below_emergency_reserve,615543,6505129,4992273,12128400
P107,P107_high_down_payment,rate_hike,19,below_emergency_reserve,1432656,6505129,4994030,12943755
P107,P107_high_down_payment,compound_shock,19,below_emergency_reserve,0,2755200,4993626,7761574
P107,P107_balanced_hybrid,baseline,,no_breach,,,,
P107,P107_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,4965097,6204520,7500000,3669616
P107,P107_balanced_hybrid,market_crash,,no_breach,,,,
P107,P107_balanced_hybrid,medical_emergency,,no_breach,,,,
P107,P107_balanced_hybrid,rate_hike,,no_breach,,,,
P107,P107_balanced_hybrid,compound_shock,13,emi_affordability_limit,4988097,4032938,7500000,1521034
P107,P107_delay_build,baseline,,no_breach,,,,
P107,P107_delay_build,job_loss_6m,13,emi_affordability_limit,5043264,6204520,6500000,4747784
P107,P107_delay_build,market_crash,,no_breach,,,,
P107,P107_delay_build,medical_emergency,,no_breach,,,,
P107,P107_delay_build,rate_hike,,no_breach,,,,
P107,P107_delay_build,compound_shock,13,emi_affordability_limit,5066264,4032938,6500000,2599202
P108,P108_full_cash,baseline,25,below_emergency_reserve,110000,2425787,0,12535787
P108,P108_full_cash,job_loss_6m,25,below_emergency_reserve,110000,1564018,0,11674018
P108,P108_full_cash,market_crash,25,below_emergency_reserve,110000,379696,0,10489696
P108,P108_full_cash,medical_emergency,25,below_emergency_reserve,110000,1569058,0,11679058
P108,P108_full_cash,rate_hike,25,below_emergency_reserve,110000,2425787,0,12535787
P108,P108_full_cash,compound_shock,25,below_emergency_reserve,110000,0,0,10110000
P108,P108_high_down_payment,baseline,25,below_emergency_reserve,65883,6396522,4992273,11470132
P108,P108_high_down_payment,job_loss_6m,13,emi_affordability_limit,3713088,6204520,5000000,4917608
P108,P108_high_down_payment,market_crash,25,below_emergency_reserve,65883,4350431,4992273,9424041
P108,P108_high_down_payment,medical_emergency,25,below_emergency_reserve,65883,5539793,4992273,10613403
P108,P108_high_down_payment,rate_hike,25,below_emergency_reserve,59299,6330242,4994030,11395511
P108,P108_high_down_payment,compound_shock,13,emi_affordability_limit,3722588,4032938,5000000,2755526
P108,P108_balanced_hybrid,baseline,,no_breach,,,,
P108,P108_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,3462597,6204520,7500000,2167116
P108,P108_balanced_hybrid,market_crash,,no_breach,,,,
P108,P108_balanced_hybrid,medical_emergency,,no_breach,,,,
P108,P108_balanced_hybrid,rate_hike,15,emi_affordability_limit,3687591,6303147,7500000,2490738
P108,P108_balanced_hybrid,compound_shock,13,emi_affordability_limit,3472097,4032938,7500000,5034
P108,P108_delay_build,baseline,,no_breach,,,,
P108,P108_delay_build,job_loss_6m,13,emi_affordability_limit,3540764,6204520,6500000,3245284
P108,P108_delay_build,market_crash,,no_breach,,,,
P108,P108_delay_build,medical_emergency,25,below_emergency_reserve,52648,6731013,6489955,10293706
P108,P108_delay_build,rate_hike,,no_breach,,,,
P108,P108_delay_build,compound_shock,13,emi_affordability_limit,3550264,4032938,6500000,1083202
P109,P109_full_cash,baseline,25,below_emergency_reserve,2425000,5782566,0,18207566
P109,P109_full_cash,job_loss_6m,25,below_emergency_reserve,205000,5571341,0,15776341
P109,P109_full_cash,market_crash,25,below_emergency_reserve,2425000,4047796,0,16472796
P109,P109_full_cash,medical_emergency,25,below_emergency_reserve,1575000,5782566,0,17357566
P109,P109_full_cash,rate_hike,25,below_emergency_reserve,2425000,5782566,0,18207566
P109,P109_full_cash,compound_shock,25,below_emergency_reserve,205000,2296186,0,12501186
P109,P109_high_down_payment,baseline,,no_breach,,,,
P109,P109_high_down_payment,job_loss_6m,13,emi_affordability_limit,8985588,5392726,5000000,9378314
P109,P109_high_down_payment,market_crash,,no_breach,,,,
P109,P109_high_down_payment,medical_emergency,,no_breach,,,,
P109,P109_high_down_payment,rate_hike,,no_breach,,,,
P109,P109_high_down_payment,compound_shock,25,below_emergency_reserve,2592561,3758668,4993626,11357603
P109,P109_balanced_hybrid,baseline,,no_breach,,,,
P109,P109_balanced_hybrid,job_loss_6m,13,emi_affordability_limit,8735097,5392726,7500000,6627822
P109,P109_balanced_hybrid,market_crash,,no_breach,,,,
P109,P109_balanced_hybrid,medical_emergency,,no_breach,,,,
P109,P109_balanced_hybrid,rate_hike,,no_breach,,,,
P109,P109_balanced_hybrid,compound_shock,13,emi_affordability_limit,8762097,3505272,7500000,4767368
P109,P109_delay_build,baseline,,no_breach,,,,
P109,P109_delay_build,job_loss_6m,13,emi_affordability_limit,8813264,5392726,6500000,7705990
P109,P109_delay_build,market_crash,,no_breach,,,,
P109,P109_delay_build,medical_emergency,,no_breach,,,,
P109,P109_delay_build,rate_hike,,no_breach,,,,
